# #######################################################
# FLST LOG
# Flight Statistics
# #######################################################
# 
# Parameters [Units]:
# Deletion Time [s], Call sign [-], Spawn Time [s], Flight time [s], Actual Distance 2D [m], Actual Distance 3D [m], Work Done [J], Latitude [deg], Longitude [deg], Altitude [m], TAS [m/s], Vertical Speed [m/s], Heading [deg], Origin Lat [deg], Origin Lon [deg], Destination Lat [deg], Destination Lon [deg], ASAS Active [bool], Pilot ALT [m], Pilot SPD (TAS) [m/s], Pilot HDG [deg], Pilot VS [m/s]
# 
# simt
665.05000000,HD492,0.55000000,664.50000000,86755.37997670,86755.37997670,14927225215.14987755,53.48957676,3.73322698,6272.17440000,132.45096180,0.00000000,300.29189574,False,6272.17440000,132.45096180,0.42163133,300.07099171
685.05000000,HN223,0.55000000,684.50000000,64371.08064857,64371.08064857,19101792966.20172882,52.25754936,7.10717648,5759.19600000,105.91289726,0.00000000,30.83190090,False,5759.19600000,106.40699815,-0.82677930,31.10293181
705.05000000,VR431,0.00000000,705.05000000,156018.98728504,156018.98735879,22660023139.99799728,50.98592117,4.55663489,9084.44747611,224.48775149,-0.00648656,208.46557639,False,0.00000000,224.40867641,-0.00648656,208.35177348
715.05000000,DL284,542.80000000,172.25000000,22872.55586708,22873.48390947,1856995999.03393030,51.44629335,6.56498403,2212.44050217,130.16389067,-1.36216707,140.96213775,False,0.00000000,129.65826517,1.36216707,141.19708986
720.05000000,GA653,0.00000000,720.05000000,180821.24094791,180821.24094791,27239284848.31060410,50.81396472,6.11611118,9753.60000000,254.67780415,0.00000000,117.00000000,True,9753.60000000,254.67780415,-0.60401703,117.00000000
735.05000000,4X048,518.35000000,216.70000000,25846.80663211,25847.89735310,2229836010.83982134,51.02905365,4.32307377,1878.40402112,116.91616651,-1.22554091,141.36885595,False,0.00000000,116.41798062,1.22554091,141.57663480
770.05000000,EW315,0.00000000,770.05000000,128996.71806522,128997.83850016,13641494662.18489838,50.71544174,6.05171954,5355.51759457,167.43943166,-0.76823719,137.83683665,False,0.00000000,166.92538252,0.76823719,138.04334340
785.05000000,VR206,0.55000000,784.50000000,186710.17330597,186710.18664275,27086618458.24378967,51.02332681,4.33032453,9576.25277134,240.86748169,-0.14067582,223.54992215,False,0.00000000,240.36642012,-0.14067582,223.42084368
835.05000000,EXY649,0.55000000,834.50000000,206915.33122443,206915.33122443,29907542739.34437561,50.82623632,5.38062432,11828.98320000,250.80646209,0.00000000,212.71820036,False,11828.98320000,250.80646209,-1.68710200,212.60010016
850.05000000,GH651,0.55000000,849.50000000,156024.46874847,156024.71398215,20004124576.89375305,50.85743266,5.25575144,7254.73160627,184.43805803,-0.35772954,260.45069151,False,0.00000000,183.93283765,0.35772954,260.31672030
