# #######################################################
# FLST LOG
# Flight Statistics
# #######################################################
# 
# Parameters [Units]:
# Deletion Time [s], Call sign [-], Spawn Time [s], Flight time [s], Actual Distance 2D [m], Actual Distance 3D [m], Work Done [J], Latitude [deg], Longitude [deg], Altitude [m], TAS [m/s], Vertical Speed [m/s], Heading [deg], Origin Lat [deg], Origin Lon [deg], Destination Lat [deg], Destination Lon [deg], ASAS Active [bool], Pilot ALT [m], Pilot SPD (TAS) [m/s], Pilot HDG [deg], Pilot VS [m/s]
# 
# simt
1180.05000000,MA436,0.00000000,1180.05000000,6413.03643766,6413.03711531,902003953.20258534,51.31990395,2.74980788,8605.73379053,213.76788126,-0.09850177,222.16186512,False,0.00000000,213.48494287,0.09850177,221.99241082
1185.05000000,CB981,0.55000000,1184.50000000,7724.62707250,7724.62707250,1118471121.46733308,52.20028060,2.63144156,10312.90800000,220.70363064,0.00000000,250.64645317,False,10312.90800000,220.70363064,-0.77302303,250.48929808
1200.05000000,AFM591,0.10000000,1199.95000000,11820.67562609,11820.67562609,1709116178.04145646,50.90661308,4.97174527,10596.06720000,236.41351252,0.00000000,261.03378631,False,10596.06720000,236.41351252,-1.00522832,260.89748659
1205.05000000,KU319,0.00000000,1205.05000000,12982.37753809,12982.37753809,1912690669.39656568,50.93449603,6.20944666,9269.88240000,236.04322797,0.00000000,120.40870761,False,9269.88240000,236.04322797,-0.19352106,120.55263945
1220.05000000,PO881,0.55000000,1219.50000000,8680.90287367,8680.90287367,59268029.63744810,50.89692138,6.17496924,7619.00000000,124.01289820,0.00000000,51.20308436,False,7619.00000000,123.51541071,7.62000000,51.44434933
1225.05000000,RJ513,0.10000000,1224.95000000,16325.81959688,16325.81959688,2359760970.72312260,50.82941271,5.37411681,9342.12000000,217.67759463,0.00000000,237.40203644,False,9342.12000000,217.67759463,-0.10921650,237.23250556
1225.05000000,PY410,906.50000000,318.55000000,7097.56758160,7097.61442362,1355497233.88164520,50.97828507,4.58935608,1901.66391954,94.63423442,-0.34733378,221.03504784,False,0.00000000,94.12542067,0.34733378,220.70686662
1245.05000000,EL228,0.00000000,1245.05000000,20334.17820969,20334.17820969,2950036909.94815826,50.97165995,6.22835800,8537.75280000,214.04398115,0.00000000,138.48736819,False,8537.75280000,214.04398115,0.29803303,138.60384002
1255.05000000,SQ668,0.10000000,1254.95000000,26335.41848971,26335.41848971,3807757315.55173635,51.01265343,4.41557865,11893.90560000,250.81350943,0.00000000,241.50659909,False,11893.90560000,250.81350943,-1.72215105,241.37100437
1290.05000000,KLC357,0.00000000,1290.05000000,32999.27437729,32999.27437729,4846683387.01429653,52.28890409,2.70983499,9382.96320000,235.70910269,0.00000000,273.59479817,False,9382.96320000,235.70910269,-0.23362033,273.47386734
1295.05000000,AF038,37.80000000,1257.25000000,18093.10175543,18093.12956284,5138109546.29545116,50.86933754,5.18772770,852.33927757,124.68949487,-0.21476024,256.67269468,True,0.00000000,124.18879553,-0.21476024,256.59339991
1340.05000000,TU492,0.00000000,1340.05000000,40527.09465021,40527.09465021,5864326614.43986225,51.28626134,2.93553046,8780.98320000,213.30049816,0.00000000,264.74958597,False,8780.98320000,213.30049816,0.17699109,264.60693387
1360.05000000,VO685,81.10000000,1278.95000000,38632.71786052,38632.79005579,4895583900.05154705,51.81417476,6.82201291,7220.30087156,183.60818029,-0.36309107,152.76789692,False,0.00000000,183.11586344,0.36309107,152.91040580
1365.05000000,JP595,0.00000000,1365.05000000,43993.80841877,43993.80874298,6328600347.28501606,50.75284025,5.82693651,9228.40372288,204.59794613,-0.02435115,167.26995353,False,0.00000000,204.09123930,-0.02435115,167.44477564
1380.05000000,9W307,1105.75000000,274.30000000,27392.90431683,27394.51022491,1531013866.00655055,50.98178662,4.58539802,1628.57232686,118.27947529,-1.34458899,218.69003687,True,0.00000000,117.78871752,1.34458899,218.38090490
